feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,outlier
-1.2821106,-3.2598488,2.439909,2.7976456,0.68773764,0.9521013,0.54085743,-0.7883496,-0.90450907,-0.3312558,-0.6388909,0.70580435,-0.0010050294,-0.7857027,-0.6961847,-0.38838136,0.39450392,-0.049596746,0.05073842,-1.375909,-0.11200518,-0.115809,0.47058088,-0.17610541,0.20904244,0.62594134,-0.16847134,-0.40275154,-0.15274876,0.47784916,0.10810479,-0.10158052,0.12371495,-0.44558895,-0.052049745,1.3081105,0.05675079,0.53892195,-0.19184265,0.003166481,0.18121271,-0.037139013,0.30639553,-0.26458076,0.049557976,0.42432788,0.13061062,-0.33919802,-0.116051175,0.104316905,1.0
-2.2065723,-1.7671235,-0.6756354,1.0793902,1.3307303,-1.9836546,-0.29942203,-0.10223654,-0.40330705,-0.91071343,0.57935745,0.22124775,-0.049518418,-0.21753407,0.17896026,-0.12000754,-0.34811527,-0.109752886,0.011689845,-0.9268158,-0.32954574,-0.42393115,-0.0954169,0.54734164,-0.55065596,-0.2948177,-0.002783291,-0.16516046,-0.21097276,0.30239153,0.42915967,-0.005276303,-0.3807841,0.111414485,0.11485431,0.09644178,-0.12477317,-0.63462144,-0.12898146,-0.30081463,-0.07139164,-0.11915686,0.10562377,-0.1037983,0.24001342,-0.21860537,-0.022158543,0.04603943,-0.29013756,0.050343424,1.0
-3.3737314,0.7677554,-1.2550133,1.7894675,1.7681834,2.103749,2.66963,2.4262364,-1.1743977,0.40573448,-1.211287,-0.22935271,1.0796447,-0.12772463,0.31223872,0.12529176,-0.5370486,1.1661038,0.009084735,0.044078916,0.09324971,-0.3041828,-0.98662674,0.20685981,-0.3503638,0.21319307,0.8922922,-0.2262847,-0.5484752,-0.29215088,-0.48414475,0.04587623,-0.3198145,0.29051343,-0.34893304,0.07630336,-0.06531011,0.007852665,0.13754733,-0.41683993,-1.0260118,1.1613138,0.0563676,-0.015919186,0.2238049,0.3966584,0.010207743,0.19514228,-0.30512655,0.6681524,1.0
-0.9657983,-2.5247772,-0.82676816,1.7825053,0.19941474,-1.4318585,-0.30423507,2.1130404,0.22003219,-1.2412591,0.043808106,-1.0406778,0.37433836,-0.23605356,0.94946605,0.21681967,-0.59140176,-1.1024581,-0.13954566,-0.69065046,-0.44882512,-1.0590204,-0.16281271,0.55363363,0.023986407,-0.65838426,-0.23877648,-0.0035365717,0.22997522,-0.16024697,-0.20488538,0.09889309,-0.4198281,0.45797145,0.18117744,0.42761788,-0.34090525,-0.35556582,-0.0499496,0.02823805,-0.14176986,0.053335927,-0.07212619,-0.15015885,-0.022042777,0.24061286,-0.042276032,0.33103037,-0.14357592,0.37134153,1.0
-2.3448136,-3.360828,0.15492499,0.7903087,0.98224556,-0.4419136,0.48998123,1.8104757,0.881506,8.868781e-05,0.3051443,-0.62048966,0.6502636,0.14994308,-0.2561914,0.53297347,-1.0133299,0.53945094,-0.17373201,-0.54914016,-0.042218152,-0.9028897,-0.6027046,0.22708412,0.2776754,-0.83711,0.9010267,-0.027396575,-0.79194707,-0.20186208,0.079840854,0.10314174,-0.113846906,0.5006431,0.3396962,0.24996321,-0.68829906,0.049742546,-0.16020934,-0.24169539,-0.13670062,0.33789372,-0.028198237,0.105726264,-0.07887723,-0.033140074,0.10722727,0.12576844,-0.33374456,0.1451193,1.0
-1.1527613,1.007399,3.2136312,2.566448,-0.4108797,1.2037045,1.7643831,-0.3324399,-0.31528276,-1.0453727,-1.8081368,1.198805,1.668649,-0.008988536,-0.2784851,0.030449474,-0.2525171,0.1872799,0.16097806,-0.7798605,-0.52169615,-0.10090145,0.6746587,0.40570733,0.7938444,-0.08801223,0.22529261,-0.8592769,-0.6897454,0.95291793,-0.04472074,-0.37729475,0.52686447,-0.36748233,0.62485296,0.7893464,-0.10638872,0.45733708,-0.1216342,0.36072654,0.86990714,0.3421142,0.16784228,0.24453537,0.7409761,-0.2808383,-0.3712838,0.24276891,-0.2766297,-0.29658875,1.0
-1.4943805,-0.1342066,0.19910726,2.029312,2.9083705,1.0216509,0.6244387,-0.75518763,-1.2401235,-2.2342458,0.0073636337,1.0235417,1.3523107,-1.0055497,-0.5496086,-0.33173612,-0.28944674,-0.23144378,0.34229112,-0.35886452,0.06874619,-0.540131,0.8249302,0.21736924,0.38038853,0.026951838,0.64786136,0.01683671,-0.3740585,-0.16027795,-0.42497697,0.5235257,-0.31433493,-0.2769689,-0.48945564,0.7543033,-0.0419638,0.2795292,-0.13944551,-0.23989093,-0.0049734213,-0.32340658,0.4334137,0.29981986,-0.05319838,0.12520275,0.14799535,-0.31956074,-0.49509344,-0.6471291,1.0
-1.5006646,-3.8686645,1.8860272,2.261625,0.24024718,0.415292,-0.062340815,-0.23449175,-0.04361125,-0.32506275,-0.43705302,0.68769467,-0.32953689,-0.82770455,-0.08605479,-0.4698079,0.1324661,0.009478305,-0.18425466,-1.0465399,-0.39071843,-0.7040045,0.28304338,0.36923015,-0.47342825,0.0153405545,0.10789565,0.17431101,-0.11274627,0.3372033,0.06984924,-0.14215468,0.21415672,-0.36612418,0.16492331,0.8711918,-0.020264262,0.18185872,0.03936967,0.2095052,-0.31464997,0.047758747,0.40567544,-0.18282355,-0.09793788,0.24952728,-0.28449118,-0.18159641,-0.16692431,0.044460434,1.0
0.44431913,-1.7878891,1.5480376,3.589641,-1.0791407,2.6382155,0.067211345,-0.13880092,0.14078805,-2.231559,-0.044682402,0.23518579,0.4573984,-0.5535427,1.1748599,-0.75444734,0.5701017,-0.049831934,0.44996938,-0.97281355,0.7523204,-0.33476683,0.04241535,0.2421005,0.2960162,0.4999165,0.310106,0.70715153,0.16772044,0.7337811,0.66951305,0.7697181,0.35136026,-1.1606402,0.601917,0.54228735,0.8014406,-0.14389691,-0.4818896,0.6773622,0.27984437,0.38458863,0.37943807,-0.7587043,-0.01079281,0.094362706,0.4203176,-0.19863847,0.11151864,0.51475906,1.0
-1.6343608,0.18957962,-1.5320367,2.8446531,2.8999422,1.4084414,1.4699479,3.2827234,-0.6849841,-0.12211558,0.8562133,-2.7785056,0.62334526,-0.88748354,-0.16966176,0.5607753,-0.7531598,-0.1088443,0.016351601,0.20657757,0.2354241,-0.07147558,-0.018201519,-0.8680244,0.4222948,0.09410168,-0.0920744,-0.16715299,-0.12017345,0.071605556,-0.13220969,0.60785264,0.25224417,0.07043341,-0.9773146,-1.136913,0.049608264,0.5117782,-0.19785136,-0.124204986,-0.32697093,0.3036796,-0.4925595,0.32353002,-0.40019023,-0.057468582,0.29214662,-0.34088212,0.10716043,0.63334346,1.0
1.8597199,-0.5490863,0.65546405,2.5864203,2.7951999,-0.62482494,0.5331869,-1.3151984,-0.066934824,-0.14970136,1.0762582,0.3610564,-0.12707512,-0.565798,-0.4636821,1.1776448,0.32135388,-0.20246917,-0.1056366,-0.41764072,0.41481864,-0.13181798,0.62532854,-0.8528746,1.2634131,0.20467663,-0.3286921,0.29888508,-0.043245703,-0.03287984,0.28103495,0.14389074,-0.17577504,-0.12286383,-0.41284558,-0.82214326,-0.39871758,-0.3001215,0.3269901,0.24612212,-0.037038114,-0.7865797,-0.18439326,-0.20386332,0.32760012,0.30561662,0.26199418,-0.022847831,0.5261586,-0.36780396,1.0
-1.8944126,1.3837684,2.2999194,2.2020264,0.19792724,1.8906786,-0.6713419,-1.5837264,-1.6650531,-2.42065,-0.68689543,-0.23218764,0.46180862,-0.6477935,-0.36864707,-0.31054693,-0.5207109,0.041612472,-0.05815196,-0.7192765,0.07706509,-0.1434029,-0.95671546,0.31792054,0.09769095,-0.4890423,-0.13098146,-0.4107008,-0.096173786,-0.08851393,0.66080576,-0.19753587,0.61421907,-0.6054828,0.7567439,0.3969313,0.153565,-0.16054092,-0.005353201,0.1445185,0.26842034,0.3533078,0.44549787,0.0748407,0.23933959,-0.01984169,-0.19855592,-0.104853705,0.30528888,0.12244635,1.0
0.14026181,-2.283264,0.18045905,1.55999,2.1296434,0.44877177,1.9795012,-1.9411534,0.61449534,-0.009061008,-0.85177124,-0.31960508,0.07099962,-0.817576,-0.24131949,0.26856717,0.0545182,0.76215965,-0.60401636,-0.47311535,-0.11638295,0.08639697,0.53356016,0.5216678,-0.36838868,0.39332208,-0.6210483,0.05905675,0.42395428,0.21991476,0.81859285,0.513371,0.0018160874,0.42622057,-0.6972586,-0.121459685,-0.3027884,0.1614361,0.07848271,-0.23835368,-0.3772892,-0.42410514,0.034652304,-0.39185634,-0.63756824,0.33303764,-0.12590972,0.08341006,-0.36174715,0.0431721,1.0
-1.3257886,0.063594244,-0.36273506,2.515224,1.6768473,0.76371723,0.8156578,-0.85889554,-2.7086685,-1.6272576,0.10702056,-0.2141032,1.0279951,-0.37229368,-0.14197208,0.69492733,-0.53338665,-0.058954027,-0.5854862,-0.80021363,-0.34567827,-0.28307652,-0.03785663,-0.7283826,-0.2272106,0.16198722,-0.08898019,-0.6717003,0.16482544,-0.52273345,0.08594228,-0.3105883,-0.52475446,0.44705775,-0.10365947,0.10202688,0.02089271,-0.32635564,-0.22158878,-0.28598973,-0.1379581,-0.38113058,-0.15042621,0.04275184,0.043286446,-0.0823453,0.32198542,-0.20149836,-0.14247514,0.039460152,1.0
0.14026181,-2.283264,0.18045905,1.55999,2.1296434,0.44877177,1.9795012,-1.9411534,0.61449534,-0.009061008,-0.85177124,-0.31960508,0.07099962,-0.817576,-0.24131949,0.26856717,0.0545182,0.76215965,-0.60401636,-0.47311535,-0.11638295,0.08639697,0.53356016,0.5216678,-0.36838868,0.39332208,-0.6210483,0.05905675,0.42395428,0.21991476,0.81859285,0.513371,0.0018160874,0.42622057,-0.6972586,-0.121459685,-0.3027884,0.1614361,0.07848271,-0.23835368,-0.3772892,-0.42410514,0.034652304,-0.39185634,-0.63756824,0.33303764,-0.12590972,0.08341006,-0.36174715,0.0431721,1.0
2.3771358,1.1083682,-1.6140343,1.5567061,1.7724674,-0.7230084,0.6861071,1.1289523,-0.7449503,-0.7264846,0.934085,-1.2775694,-0.48992267,-0.2523809,-0.25229365,0.15335567,-0.08529268,0.7398594,0.029585816,-0.26993775,0.45987892,-0.6089384,0.37050328,-0.991687,0.4679569,0.26298916,-0.29779413,-0.5821255,-0.26971513,-0.39169464,0.034135483,0.26245913,-0.04074128,0.4918577,-0.43425998,-0.33501843,0.2373767,0.41490433,-0.4637501,0.40863436,0.03631022,-0.58108294,0.11938229,0.075947784,-0.39818045,-0.1343438,-0.05025096,-0.41613305,0.49322313,0.28251967,1.0
-2.2573423,0.82142574,1.581138,2.213855,2.7526789,1.5938821,0.6585711,-0.87037885,-1.8943648,-2.374948,-0.53591937,0.24825384,0.65593994,-0.8437274,-0.7582805,-1.6530292,-0.09514327,0.42741257,0.89913976,-0.32515574,0.4773482,-0.6472466,-0.18343796,0.68292534,0.4093504,-0.2542808,0.14745969,-0.054951966,-0.08169184,0.24245408,-0.0016070124,0.22213654,0.09428696,-0.24289182,0.007484364,0.903641,0.039500903,0.05218675,0.3906527,0.023082055,-0.5215101,0.28116682,0.44303417,0.03347487,-0.1373281,0.017919812,-0.053598333,0.66593236,-0.073249035,-0.3818799,1.0
-0.87432045,-1.5071956,-0.8793821,1.6398644,0.48115122,0.12536281,1.7902588,3.5238945,0.15234727,-0.6523337,-0.40537888,-1.7589247,1.296794,0.7674161,0.7459361,1.0885777,-0.25954273,-0.49011096,0.8164556,0.73771304,0.34960872,-0.6760284,0.41134432,0.10696043,0.22377528,-0.37249967,0.3006487,0.594604,0.20729862,0.0057086647,-0.06044415,-0.154184,-0.22067297,0.18045314,-0.7465754,-0.3484093,-0.37561327,0.49863192,0.2240976,0.3688533,-0.14742444,0.1528169,0.3061748,-0.11937998,-0.7865009,0.1584121,0.26100087,-0.020635886,-0.14899553,0.644275,1.0
-1.2578194,-0.104201175,-1.4309537,-0.4387065,1.1546485,-1.5386249,1.2302365,-0.18030266,-0.2395234,-1.3068335,-0.4977029,0.6063776,0.2240311,0.010440159,-0.3219627,0.13969372,-0.546775,-0.22612536,-0.1778241,-0.782456,-0.35830104,0.032159362,0.34821,0.15687028,-0.08628723,-0.13471875,-0.04859476,-0.48761037,-0.055075742,-0.6708801,-0.14722282,0.44160226,-0.42221713,0.56161106,0.44723457,0.119570784,-0.06555692,-0.3147005,-0.105953455,-0.43462124,-0.096152514,0.024459768,-0.019196881,0.6302796,-0.1448931,0.2994247,0.2930051,0.024015205,-0.61271435,-0.1526695,1.0
-0.61765355,-1.6242048,-0.5425264,1.254045,1.7986426,-1.7452344,1.8884624,2.53066,-0.096923605,0.077633336,-0.4776506,-1.7923558,0.23190428,-0.44536203,-0.26444417,1.449029,-0.2574605,-0.26106167,0.34756982,0.06006987,0.37199074,0.08651008,0.93534595,-0.6176231,0.063868836,0.54398406,-0.90066993,-0.19909869,0.32058564,0.25495622,0.51596993,0.4247378,-0.2271181,-0.45930958,0.51772815,0.03538471,-0.18284896,0.25125322,0.30772448,0.26819772,-0.37647575,-0.048530877,0.10903287,0.15946573,-0.3524857,0.016902272,0.7531574,-0.121609926,0.29888636,0.3214282,1.0
-1.9647863,-1.5987206,1.3790246,2.4102247,-0.21389356,2.2806215,-1.0483274,0.0072645075,-1.0676241,-1.1494523,-0.359428,0.21359181,0.17205125,-0.35639822,-0.6111414,-0.5035722,-1.0461895,0.63649225,0.094578,-0.8832476,-0.41106778,-0.7594046,-0.6196988,-0.19089912,0.2810823,-0.29902652,0.19399834,0.0038029512,0.05369498,0.16986264,0.30084848,0.031018676,-0.0978664,-0.25838113,0.6230948,0.23086153,0.30414233,-0.2900927,-0.009643755,0.14377281,-0.12533244,0.03251756,-0.2835467,-0.18802115,0.28175145,0.14462055,0.20177019,-0.41939515,0.484906,0.27809447,1.0
-2.6838324,-2.5337574,-2.0398211,0.700351,2.3909032,0.024809605,1.0631411,2.7886236,-0.31985447,-0.11112448,0.37798795,-2.0006313,0.61568856,-1.1455486,1.3343236,-0.7217924,-0.18441023,-0.758216,0.04355927,-0.22549008,-0.78702253,-0.47654366,0.6824597,0.54059523,0.5665055,-0.28637934,0.08222144,-0.21037537,0.75199175,0.08179474,-0.040106326,0.0052838055,-0.0092012845,-0.0502728,-0.10533648,0.021263637,-0.51281446,-0.53299886,-0.30990413,-0.49451202,-0.15952566,-0.22473918,-0.16448581,-0.29660493,-0.5251107,-0.060222264,0.3213753,0.09471918,-0.43153292,0.54203147,1.0
-2.5928838,0.22381054,-0.83096105,2.6519117,1.7795614,-0.43867207,2.3128903,1.8152435,-1.1198215,-1.3851954,-0.9807276,-0.31561905,1.5968839,0.19481593,-0.6471295,0.7016352,-0.44779435,0.64963114,0.053877495,0.46216542,0.79994315,-0.9684452,-1.1213057,-0.2641171,-0.408255,-0.25310618,0.29656628,-0.04226205,-1.2059926,-0.00093876186,-0.29446784,0.007928837,-0.62561345,0.9080372,-0.47915807,0.06000993,-0.22444552,0.07591681,0.331852,0.33212483,-0.64654016,0.43000782,-0.20108308,-0.15432717,0.24003218,-0.120293394,0.23801991,0.28836784,0.22538269,0.26519412,1.0
-3.0693958,-0.45779294,1.7988379,0.5355147,0.45781192,1.3277055,-0.56663895,0.56089246,-0.6863824,-0.93799496,-1.1417501,1.4954194,0.82113904,-0.28126678,-1.1760044,-1.2647063,-0.78782713,0.8807438,0.3537935,-0.5787019,0.8294064,-0.63411075,0.30321902,0.35611334,0.0645368,-0.67390895,0.4864016,-0.23872384,0.5235364,0.4837356,0.14588742,-0.15023641,0.081592925,0.14500429,0.75664586,0.33860084,0.34451795,0.07027158,0.56008786,0.34632146,-0.09925322,0.24951518,0.3291707,0.18323436,-0.21728913,-0.14580439,0.17240809,0.45000058,0.16912647,-0.07249135,1.0
-1.4663049,0.36922595,-1.3840946,-1.7322336,-1.1416862,-1.2432536,0.75996965,-1.1076813,-0.86274177,0.02112999,-1.6956073,-1.6765522,1.661836,0.43484706,-0.9487875,-0.08560427,1.0799164,-1.0391555,0.6424497,-0.10889348,-0.18617986,0.60964537,0.6316251,-0.62983245,-0.33745655,0.84934086,0.5780286,-0.6667248,0.694695,0.033678424,-0.38342708,-0.24967079,-0.36194608,0.062519796,0.62264425,-0.3139619,0.14185213,-0.23070292,0.7106635,0.11963034,-0.48972607,0.19833063,-0.09613313,0.31749752,0.422763,0.6300593,0.13700171,-0.25814334,-0.102075234,-0.20170502,1.0
1.4595525,2.8216631,-0.9234901,-1.0864656,1.2541503,0.82167673,0.15333,0.86036193,0.59689915,-0.046617948,0.29750502,0.83260113,-1.0561048,0.48214802,0.33585164,0.17652,0.32169896,-0.33640233,1.2476993,-1.0076224,-0.25130635,0.22406766,0.34534508,-0.49803331,0.11703968,-0.7176818,-0.5687332,0.45585048,-0.7576855,0.10697507,0.69478005,0.11582875,0.3435757,0.59101987,-0.124313176,-0.5535015,0.11917596,-0.012355303,-0.7368768,-0.24902564,-0.4813796,-0.55922925,-0.56094205,-0.6102429,-0.18533349,-0.33108988,0.6549682,0.68684053,-0.3796983,0.30236545,1.0
0.6890069,0.24288975,2.3963823,2.2793202,1.206784,-0.72197163,2.1276917,-1.7892467,-0.23960051,-0.78455645,-0.9955126,1.3387026,0.07943182,-0.3828312,-0.1719574,-0.0043768412,-0.6798636,-0.009862154,0.05964739,-1.259666,-0.044844847,0.31491995,0.3968348,-0.15373856,0.7761114,-0.03814817,-0.6092775,-0.45350492,0.31144336,0.050150335,0.14272285,0.09873746,0.12271139,-0.20002744,-0.036811996,0.7523583,0.06310833,0.49974617,-0.44694135,0.18983053,0.04831039,-0.10469758,-0.07790298,-0.0043816706,0.16133648,-0.04537143,-0.18049572,0.14562023,-0.20445955,-0.10838914,1.0
-2.121961,-1.6806791,-1.4573745,1.03404,2.787358,-0.53765655,1.6267217,3.3501754,-0.40355855,0.7217186,-0.102390565,-2.0195231,0.34311062,-0.72745925,-0.18638323,-1.0930884,0.051171735,-0.6988561,0.25154704,-0.18438686,-0.24694666,0.6619323,0.73278797,-0.587828,-0.12752527,0.266978,-0.13863687,-0.17287394,0.600428,0.13773933,-0.06074735,-0.040864278,-0.07055443,-0.25402388,-0.08423115,-0.6083636,-0.15121952,-0.14649454,-0.2518144,-0.20218779,0.14911295,-0.02180604,-0.13687181,0.14092475,-0.5804284,-0.11534418,0.19331625,0.16034803,-0.5849648,0.5306354,1.0
-1.076162,1.1559478,-1.6448922,0.009049583,3.4532163,0.024386104,2.238277,3.2224553,-0.51235074,-0.20669925,-0.9417994,-1.585968,-0.36341247,-0.23044938,-0.2554265,-0.9480654,0.120896906,-0.6066869,0.044580553,-0.16044274,-0.20729971,0.5108596,0.30350393,-1.0323513,0.62944865,0.107331134,0.019604465,-0.2574192,0.044994634,-0.21139365,0.1376528,0.091749676,0.07276185,-0.27964237,0.15130423,-0.64922446,0.6800695,-0.48310497,0.2384276,-0.21201362,-0.66337943,0.195856,0.44093603,0.3114812,-0.6428018,-0.60486263,-0.0014391518,0.29692355,-0.20182745,0.51939267,1.0
-0.43455428,-2.0776556,2.4573104,3.139555,-0.83432853,0.8824167,-0.3488772,-0.7953093,0.048644524,-1.4931816,-0.15952723,0.8728562,0.15736374,-0.68008,-0.35063714,-0.74942154,-0.9130658,-0.28822774,0.081996776,-1.426758,0.31341708,0.44579726,-0.05715949,0.12328411,0.29469123,0.33248708,-0.14824913,-0.5838258,-0.5684953,0.55238587,0.27246815,0.20112911,0.2881088,-0.56894,1.0331053,1.3432511,0.4880141,-0.063263476,0.11440313,0.7261264,-0.044496484,-0.07263543,-0.09015874,-0.18843685,-0.23733936,-0.010583944,-0.3210268,0.15452932,0.17618898,0.36974669,1.0
-0.1626088,-2.8105724,0.61945623,2.889916,1.3569291,-0.20970234,0.556829,-1.1105345,0.16020043,-0.70069236,0.8548469,-0.22212435,-0.09178063,-1.3762408,-0.36893553,0.47442728,-0.23389894,-0.7520317,-0.50066686,-1.0909021,-0.83556455,0.008116418,0.54332376,0.4737932,-0.52695674,0.14773877,-0.4933806,-0.43506673,-0.18424176,0.25270697,0.085367694,0.30207103,0.1068186,-0.0056145615,0.07864448,0.16934286,-0.3281458,-0.23769283,0.6304484,-0.16551769,-0.5089062,-0.35037792,-0.3222499,-0.18740126,-0.03096462,0.26134807,0.47294915,-0.044186674,0.113632925,0.10585416,1.0
-1.563447,-2.8372202,0.2502257,2.298923,2.3022072,1.5350665,0.6406782,1.3419423,-1.5776204,-1.2703834,-0.6724724,0.3243509,0.77256507,0.19602168,-0.26401058,-0.27589035,0.34958804,-0.36581087,0.02737027,-0.5025193,0.43396926,-0.49986434,0.07055656,-0.42503354,0.74130744,0.8197065,-0.24151075,-0.16994499,-0.29429743,0.10595554,-0.4996377,0.5395351,0.04865276,0.3286425,-0.47680432,1.1189967,-0.13178599,0.53257626,-0.115861654,-0.67212236,0.39747837,-0.05187746,0.23272146,0.1522614,-0.18909192,0.7824968,0.24777293,-0.13034381,-0.11615347,0.10879026,1.0
-2.3798862,0.15553221,-0.94249946,-2.7313678,2.3928456,1.27153,-0.97874236,1.1002766,-0.5783552,0.22809385,-0.37743634,-2.3227494,1.4373827,-0.45316622,0.16247271,-1.3749472,-0.8438464,-0.79832375,-0.25919148,-0.7103243,-0.87517095,1.3699508,0.36483064,0.066264674,1.1735947,0.15565075,1.0235898,-0.36089873,0.3978225,0.18358643,-0.78944284,-0.06619999,0.08592377,-0.6898493,0.215047,0.4248433,-0.405763,-0.08239462,-0.45246738,-0.21154945,-0.29591095,-0.22124937,-0.15176111,0.06885514,0.005477924,-0.03992139,0.11225998,-0.31842357,-0.09088017,-0.10097521,1.0
-1.2655612,2.3248253,-0.613687,1.2265491,3.0246584,1.198957,0.6382352,-0.25522235,-1.5136304,-1.9905249,0.7334239,-0.20933826,0.97658014,-1.0001891,0.29828572,-0.5060573,-0.56593585,0.9057246,0.4685667,-0.3893163,-0.23880671,-0.33286813,0.3440209,0.38928217,0.2546334,0.5578767,0.30481938,-0.14572312,-0.09994679,-0.19016919,-0.38111103,0.89068425,-0.2239031,0.70978826,-0.5387469,0.49870053,-0.50317264,-0.2654807,-0.29257786,-0.12926611,-0.68883747,-0.22432269,-0.14509638,0.5172352,0.11118917,-0.14659603,-0.14168502,0.22169778,-0.24166723,-0.0032546732,1.0
1.2370315,1.2048753,0.6716489,0.044988688,3.194947,0.85240406,1.2255403,-2.5690734,1.3291907,0.3053833,-0.70290375,0.8299093,0.43059835,-0.03915081,1.5549264,1.152074,0.10615184,0.52823484,1.3999324,-0.35498714,-0.39433816,-0.790338,0.20664938,0.9010766,1.0327617,1.2140548,-0.2848424,1.4756602,0.57534164,0.53265667,0.32704327,0.17177987,-0.49566138,-0.22915047,0.06538331,-0.836784,-0.22673616,-0.29536924,-0.28366482,-0.0006703249,-0.7620173,-0.940186,-0.0759196,-0.15798858,-0.13876577,0.07903772,-0.45824242,0.32508242,-0.48918906,-0.5183061,1.0
1.000832,-1.6228215,-1.9113247,3.1848917,1.5020946,-0.8144853,2.1009405,2.1309423,0.97561556,-1.1262562,-0.13561459,-0.6787015,0.7613504,-0.048772357,0.8360967,0.7334603,-0.05334666,0.20226526,0.43253112,-0.12885246,1.1691546,-0.1682913,0.15414146,0.21484347,-0.056798514,0.5101311,-0.25656745,0.08290086,-0.3188034,-0.5368396,-0.4509774,0.76602596,-0.8480573,0.032687888,0.08389533,0.3769668,-0.3549532,0.7719748,-0.0720088,-0.011132623,0.4362854,-0.3563313,-0.4664085,0.48123708,-0.15693243,-0.07408226,0.31973687,-0.4382181,0.3143492,0.7388083,1.0
-0.75633514,-0.27663687,-0.8610057,2.6570134,2.848637,0.47133228,2.268624,1.1734304,1.0150803,-0.9415493,-0.101399034,0.44874325,-1.748167,-0.70175993,-0.15978593,0.25609478,-0.34181976,-0.15505902,0.15131544,-0.4550048,-1.1630867,0.6271192,-0.2830286,-0.14080763,0.6220306,-0.8299156,-0.3758228,0.10380274,-0.9760078,0.15796216,0.10940238,0.7233908,0.194441,0.9717498,-0.20630246,-0.87081665,0.23847428,0.4017163,-0.001257976,-0.028688785,-0.32093546,-0.02426137,0.06844283,0.09405038,0.45327356,0.097678676,0.5709229,0.5085284,0.14666122,0.05691207,1.0
-3.0487282,2.1073246,0.08781378,0.37572497,0.30978906,-2.9373906,2.0744529,0.13955334,-0.06290827,-1.5600338,-1.5366969,0.3865716,0.55537784,0.4466203,0.0064203483,0.7252799,-0.8776863,0.30976027,0.17236106,-0.24039103,-0.2609589,-0.8041942,-0.2704122,0.084748745,-0.08010119,0.050394174,-0.37561327,0.2749232,-0.8040838,0.37225243,0.26772466,0.04397214,-0.25095347,0.14441438,0.11747988,-0.082250975,0.019998092,-0.15561259,0.42287168,-0.2845564,-0.038287703,-0.00252866,1.0252559,-0.13422756,0.6778835,-0.74139637,-0.22499734,0.4898133,0.26917467,0.101853654,1.0
-1.4020032,1.1590718,0.80645597,5.4701614,2.5580974,2.6820228,2.1382325,0.21447828,-0.64466417,-0.4187661,0.332727,0.53822064,2.2905312,-1.2355498,-0.2902453,0.9908196,0.18088117,0.19440682,0.1842915,-1.0955503,-0.290653,-0.6592222,-0.2978293,-0.517467,0.68228734,0.7544368,0.21244095,-0.8370175,-0.3269468,0.8114201,-0.6302081,0.115372,-0.060538545,0.10896499,-0.6717639,0.0074521713,0.14108181,-0.06526275,-0.2573222,-0.65064335,0.45385218,0.21240799,-0.5129469,0.25622874,0.5169905,0.3062255,-0.20015973,-0.4540717,0.37263086,-0.49029103,1.0
-1.7590883,-3.648859,-0.025184583,1.4070128,0.13768865,0.8607988,-0.5702974,2.2468598,-0.13816701,-0.7182354,0.893975,-1.084775,0.4608334,0.25318757,0.88664126,-0.23251411,-1.0491073,-0.41794145,0.043506835,-0.32557455,-0.23365676,-1.3370976,-1.2529532,-0.5169975,0.50481254,-0.9355522,0.42562625,0.29952827,0.09948502,-0.36570296,-0.07309924,-0.46391144,-0.32949498,-0.05742367,-0.34927863,-0.05065739,-0.29486248,0.1884902,-0.45344755,-0.45737877,0.21919006,0.1910725,-0.113933064,0.104338184,-0.06920695,0.048157208,-0.18924874,0.3280997,-0.28293002,0.5143622,1.0
-1.4457346,-1.8036993,1.062752,2.4925725,1.6839362,-0.5184502,0.49003148,-1.2106018,-0.67091936,-1.5464708,-0.595452,1.0262057,0.1713883,-1.0489876,-0.5797606,-0.4574829,-0.06911513,-0.20193768,0.17106305,-0.9640797,-0.14438264,-0.25823063,0.71801263,0.6081007,-0.35960194,0.24973015,-0.4324265,-0.20370683,0.057387248,0.28743634,0.5900552,0.30215558,-0.26798385,-0.5051859,0.07979246,0.48322973,-0.3879238,0.3494565,0.19175039,-0.16268298,-0.17110349,-0.2051312,0.23068874,-0.091513164,0.13143806,-0.14807469,-0.1297548,-0.2149779,-0.13452561,0.3514485,1.0
3.377639,-0.37951964,1.4713374,3.602609,1.9671681,0.7353479,2.749645,-1.6887193,-0.29903007,0.258371,-0.17640007,0.841007,-0.26398203,-0.77289397,0.12917003,1.1483629,1.4342649,-1.0540961,0.28194466,-0.51116216,-0.525668,0.46184477,1.0493805,-0.4711659,0.8029256,0.9182737,-1.1221161,0.059768684,-0.10013614,0.48892626,-0.22966631,0.5321514,-0.0128717525,-0.277938,0.36202574,0.28552374,-0.31271347,0.33778816,0.21722905,0.9473527,0.15826057,-0.20603451,0.5721467,-0.9807612,0.33200675,-0.67792666,-0.13192748,0.91609335,0.19695297,0.4163956,1.0
